Location,LocationResultCount,Latitude,Longitude,URL,ImageURL,Title
"Bangkok, Krung Thep Mahanakhon, Thailand",5,13.7500,100.5170,"https://thediplomat.com/2024/12/thailand-to-host-asean-talks-on-myanmar-conflict-this-month/","https://thediplomat.com/wp-content/uploads/2024/10/sizes/td-story-s-2/thediplomat_2024-10-11-003201.jpg","Thailand to Host ASEAN Talks on Myanmar Conflict This Month"
"Bangkok, Krung Thep Mahanakhon, Thailand",5,13.7500,100.5170,"https://www.zaobao.com.sg/news/sea/story20241206-5531728","https://static.zaobao.com.sg/s3fs-public/styles/article_large_crop/public/articles/2024/12/06/FILES-MYANMAR-THAILAND-CRIME-070808_0.jpg?VersionId=MLMG9KklDLXC8JvhnKGWtG5pmqPvGsPT&itok=xltqCk0u","东南亚成全球诈骗行业中心 人权组织呼吁加紧取缔犯罪团伙"
"Pasaribu, Sumatera Utara, Indonesia",5,2.3540,99.0247,"https://www.liputan6.com/news/read/5822736/depan-pengusaha-dan-investor-jepang-prabowo-sampaikan-rasa-optimis-akan-potensi-indonesia","https://cdn0-production-images-kly.akamaized.net/0wZtE7BeqPiekRVdqxTBc_u1cfc=/1200x675/smart/filters:quality(75):strip_icc():format(jpeg)/kly-media-production/medias/5038756/original/063360500_1733478372-IMG-20241206-WA0048.jpg","Depan Pengusaha dan Investor Jepang , Prabowo Sampaikan Rasa Optimis Akan Potensi Indonesia"
"Pasaribu, Sumatera Utara, Indonesia",5,2.3540,99.0247,"https://www.antaranews.com/berita/4517656/peta-persaingan-grup-b-asean-cup-bagaimana-peluang-lolos-tim-garuda","https://cdn.antaranews.com/cache/1200x800/2024/11/19/Timnas-Indonesia-melawan-Arab-Saudi-19112024-aaa-14_1.jpg","Peta persaingan Grup B ASEAN Cup , bagaimana peluang lolos Tim Garuda ?"
"Pasaribu, Sumatera Utara, Indonesia",5,2.3540,99.0247,"https://www.metrotvnews.com/read/NgxCVnzz-presiden-prabowo-minta-anin-dan-arsjad-ikut-jamu-pengusaha-jepang","https://cdn01.metrotvnews.com/content/2024/12/06/NgxCVnzz/t_6752aa7a1113e.jpg","Presiden Prabowo Minta Anin dan Arsjad Ikut Jamu Pengusaha Jepang"
"Pasaribu, Sumatera Utara, Indonesia",5,2.3540,99.0247,"https://otomotif.antaranews.com/berita/4516081/merek-mobil-china-raup-ribuan-pemesanan-selama-pameran-gjaw-2024","https://cdn.antaranews.com/cache/1200x800/2024/12/06/CjkinzN007021_20241206_CBMFN0A001.jpeg","Merek mobil China raup ribuan pemesanan selama pameran GJAW 2024"
"Pasaribu, Sumatera Utara, Indonesia",5,2.3540,99.0247,"https://www.harianterbit.com/olahraga/27414099746/umumkan-struktur-kepengurusan-pp-perbasi-siap-kejar-prestasi","https://static.promediateknologi.id/crop/0x0:0x0/750x500/webp/photo/p1/274/2024/12/06/IMG-20241206-WA0048-3107369383.jpg","Umumkan Struktur Kepengurusan , PP Perbasi Siap Kejar Prestasi"
"Syria",5,35.0000,38.0000,"https://www.b92.net/info/svet/83694/ambasada-uputila-apel-gradanima-srbije-hitno-napustite-siriju-foto/vest","https://www.b92.net/data/images/2024-02-29/1568_najnovija-vest-b92_f.jpg","Ambasada uputila apel građanima Srbije : Hitno napustite Siriju FOTO"
"Syria",5,35.0000,38.0000,"https://www.comnews.ru/content/236716/2024-12-06/2024-w49/1010/kak-izmenilsya-rossiyskiy-rynok-robototekhniki-za-5-let-rezultaty-oprosa-o-razvitii-robototekhnicheskikh-kompaniy-2020-2024-gg","","Как изменился российский рынок робототехники за 5 лет . Результаты опроса о развитии робототехнических компаний 2020 2024 гг ."
"Syria",5,35.0000,38.0000,"https://www.kompas.com/global/read/2024/12/07/053100370/-populer-global-pm-malaysia-turut-komentari-miftah-pemberontak-di-suriah","https://asset.kompas.com/crops/QIOrkEtfwbNuNT8ImRAt8dK0mxA=/63x0:1215x768/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2024/12/06/67524163ec300.jpeg"," [ POPULER GLOBAL ] PM Malaysia Turut Komentari Miftah | Pemberontak di Suriah Rebut Kota Hama"
"Syria",5,35.0000,38.0000,"https://www.antaranews.com/berita/4516009/ri-china-komitmen-tingkatkan-kerja-sama-dalam-pencegahan-terorisme","https://cdn.antaranews.com/cache/1200x800/2024/12/06/1000227351.jpg","RI - China komitmen tingkatkan kerja sama dalam pencegahan terorisme"
"Milan, Lombardia, Italy",5,45.4667,9.2000,"https://www.liputan6.com/bola/read/5823453/hasil-liga-italia-serie-a-ac-milan-dihajar-atalanta-inter-milan-taklukkan-parma","https://cdn1-production-images-kly.akamaized.net/7xOCXXWbcTmES3dxCtFTDr0RGsE=/1200x675/smart/filters:quality(75):strip_icc():format(jpeg)/kly-media-production/medias/5039298/original/038031400_1733524316-AP24341756860585.jpg","Hasil Liga Italia Serie A : AC Milan Dihajar Atalanta , Inter Milan Taklukkan Parma"
"Geneva, Genè, Switzerland",5,46.1956,6.1481,"https://www.antaranews.com/berita/4516015/deby-vinski-dan-2-universitas-italia-mou-lakukan-riset-stem-cell","https://cdn.antaranews.com/cache/1200x800/2024/12/06/WhatsApp-Image-2024-12-06-at-07.27.36_20019d0f.jpg","Deby Vinski dan 2 universitas Italia MOU lakukan riset stem cell"
"Geneva, Genè, Switzerland",5,46.1956,6.1481,"https://www.jawapos.com/kesehatan/015393489/dokter-deby-vinski-dan-2-universitas-italia-mou-lakukan-riset-stem-cell","https://static.promediateknologi.id/crop/0x0:0x0/750x500/webp/photo/p2/01/2024/12/06/Screenshot_2024-12-06-12-08-06-773_comwhatsapp-edit-29901179.jpg","Dokter Deby Vinski dan 2 Universitas Italia MOU Lakukan Riset Stem Cell"
"Geneva, Genè, Switzerland",5,46.1956,6.1481,"https://www.aa.com.tr/tr/dunya/israilin-427-gundur-saldirilarini-surdurdugu-gazzede-can-kaybi-44-bin-612ye-yukseldi/3416156","https://cdnuploads.aa.com.tr/uploads/Contents/2024/12/06/thumbs_b_c_b207c84e9c7e4970e0f1cffa4a3cd1df.jpg?v=140649","İsrailin 427 gündür saldırılarını sürdürdüğü Gazzede can kaybı 44 bin 612 ' ye yükseldi"
"Geneva, Genè, Switzerland",5,46.1956,6.1481,"https://www.wanhaber.com/gazzede-can-kaybi-her-gecen-gun-artiyor","https://wanhabercom.teimg.com/wanhaber-com/uploads/2024/12/gazze-141.jpg","Gazzede can kaybı her geçen gün artıyor !"
"Sudbury, Ontario, Canada",5,46.5000,-80.9667,"https://www.saultstar.com:443/news/local-news/vale-to-trim-management-staff-in-sudbury-and-around-the-world","","Vale to trim management staff in Sudbury and around the world"
"Austria",5,47.3333,13.3333,"https://www.aiwaegypt.com/123431","https://www.aiwaegypt.com/uploads/images/202412/image_870x580_675389ad1b943.webp","أجود أنواع النفط في العالم"
"Austria",5,47.3333,13.3333,"https://www.163.com/dy/article/JIOFIDDM05199NPP.html","","南财观察丨 \" 东莞制造 \" 再转型 ： 如何寻找新市场与新投资 ？ |外贸|广东|东莞市"
"Austria",5,47.3333,13.3333,"https://futures.hexun.com/2024-12-06/216008267.html","https://fs-cms.hexun.com/img/2024-12-06/216008268.png","豆粕期价难改偏弱态势 油脂缺乏更多利多驱动 - 期货频道 - 和讯网"
"Belgium",5,50.8333,4.0000,"https://www.janes.com/osint-insights/defence-news/defence/airbus-delivers-first-a400m-for-kazakhstan","https://www.janes.com/images/default-source/news-images/bsp_82069-jdw-28949.jpeg?sfvrsn=7232334b_2","Airbus delivers first A400M for Kazakhstan"
"Belgium",5,50.8333,4.0000,"https://eturbonews.com/international-coalition-tourism-partners-welcomes-antipodes-voya/","","The International Coalition of Tourism Partners welcomes Antipodes Voyages"
"Belgium",5,50.8333,4.0000,"https://www.phnompenhpost.com/business/mr-ti-sophana-heineken-cambodia-s-teacher-for-life","https://pppenglish.sgp1.digitaloceanspaces.com/image/main/202412/6_12_2024_sopanha_ti.jpg","​MR . TI SOPHANA : HEINEKEN CAMBODIA TEACHER FOR LIFE"
"Belgium",5,50.8333,4.0000,"https://eturbonews.com/ictp-vision-small-communities-committed-sustainable-oceans-and-l/","","ICTP vision of small communities committed to sustainable oceans and land"
"Jambi, Jambi, Indonesia",4,-1.6000,103.6170,"https://www.antaranews.com/berita/4516807/strategi-pertumbuhan-dalam-menavigasi-pencapaian-target-perpajakan","https://cdn.antaranews.com/cache/1200x800/2024/12/02/Penerimaan-Pajak-Jawa-Barat-Oktober-2024-021224-DAN-5.jpg","Strategi pertumbuhan dalam menavigasi pencapaian target perpajakan"
"Jambi, Jambi, Indonesia",4,-1.6000,103.6170,"https://www.viva.co.id/bisnis/1778969-daftar-lengkap-ump-2025-setelah-naik-6-5-persen-gaji-jawa-tengah-masih-setengahnya-jakarta","https://thumb.viva.co.id/media/frontend/thumbs3/2024/10/03/66fe2b32cb715-ilustrasi-terima-gaji_665_374.png","Daftar Lengkap UMP 2025 Setelah Naik 6 , 5 Persen , Gaji Jawa Tengah Masih Setengahnya Jakarta"
"Jambi, Jambi, Indonesia",4,-1.6000,103.6170,"https://kalanganjambi.pikiran-rakyat.com/nasional/pr-3828851823/bansos-beras-10-kg-berlanjut-pada-tahun-2025-disetujui-oleh-presiden-prabowo","https://assets.pikiran-rakyat.com/crop/0x0:0x0/1200x675/photo/2024/03/08/2724801520.jpg","Bansos Beras 10 Kg Berlanjut pada Tahun 2025 , Disetujui oleh Presiden Prabowo"
"Jambi, Jambi, Indonesia",4,-1.6000,103.6170,"https://mediaindonesia.com/ekonomi/723976/pembedaan-tarif-ppn-tak-sasar-golongan-properti-yang-terima-stimulus-pemerintah","https://mediaindonesia.com/cdn-cgi/image/width=800,quality=80,format=webp/https://asset.mediaindonesia.com/news/2024/12/06/1733480081_1791b0baa8eea299a1ec.jpg","Pembedaan Tarif PPN tak Sasar Golongan Properti yang Terima Stimulus Pemerintah"
"Angola",4,-12.5000,18.5000,"https://www.fao.org/newsroom/detail/new--282-million-program-targets-climate-and-environment-action-through-agriculture-and-food-systems/en","https://www.fao.org/images/newsroomlibraries/default-album/faoe3859348-50e7-4c5c-97ab-f01621188304.jpg?sfvrsn=437989ba_5","New $282 million program targets climate and environment action through agriculture and food systems"
"Angola",4,-12.5000,18.5000,"https://www.fao.org/newsroom/detail/new--282-million-program-targets-climate-and-environment-action-through-agriculture-and-food-systems/fr","https://www.fao.org/images/newsroomlibraries/default-album/faoe3859348-50e7-4c5c-97ab-f01621188304.jpg?sfvrsn=437989ba_5","Un nouveau programme de 282 millions dUSD vise à agir en faveur du climat et de lenvironnement en intervenant dans le secteur agricole et les systèmes alimentaires"
"Angola",4,-12.5000,18.5000,"https://www.fao.org/newsroom/detail/new--282-million-program-targets-climate-and-environment-action-through-agriculture-and-food-systems/ar","https://www.fao.org/images/newsroomlibraries/default-album/faoe3859348-50e7-4c5c-97ab-f01621188304.jpg?sfvrsn=437989ba_5","برنامج جديد بقيمة 282 مليون دولار أمريكي يستهدف العمل المناخي والبيئي عبر النظم الزراعية والغذائية"
"Angola",4,-12.5000,18.5000,"https://www.aiwaegypt.com/123431","https://www.aiwaegypt.com/uploads/images/202412/image_870x580_675389ad1b943.webp","أجود أنواع النفط في العالم"
"Ecuador",4,-2.0000,-77.5000,"https://www.fao.org/newsroom/detail/new--282-million-program-targets-climate-and-environment-action-through-agriculture-and-food-systems/en","https://www.fao.org/images/newsroomlibraries/default-album/faoe3859348-50e7-4c5c-97ab-f01621188304.jpg?sfvrsn=437989ba_5","New $282 million program targets climate and environment action through agriculture and food systems"
"Ecuador",4,-2.0000,-77.5000,"https://www.fao.org/newsroom/detail/new--282-million-program-targets-climate-and-environment-action-through-agriculture-and-food-systems/ar","https://www.fao.org/images/newsroomlibraries/default-album/faoe3859348-50e7-4c5c-97ab-f01621188304.jpg?sfvrsn=437989ba_5","برنامج جديد بقيمة 282 مليون دولار أمريكي يستهدف العمل المناخي والبيئي عبر النظم الزراعية والغذائية"
"Ecuador",4,-2.0000,-77.5000,"https://www.aiwaegypt.com/123431","https://www.aiwaegypt.com/uploads/images/202412/image_870x580_675389ad1b943.webp","أجود أنواع النفط في العالم"
"Ecuador",4,-2.0000,-77.5000,"https://eturbonews.com/wtm-latin-america-2018-attracts-almost-12000-visitors/","https://eturbonews.com/wp-admin/admin-ajax.php?action=rank_math_overlay_thumb&id=182847&type=eturbonews&hash=2ae1a2fdeda63783041434c63bcbaba3","WTM Latin America 2018 Attracts Almost 12 , 000 visitors"
"Cipayung, Banten, Indonesia",4,-6.3350,106.7520,"https://www.viva.co.id/gaya-hidup/kesehatan-intim/1778991-survei-57-persen-pembicaraan-di-media-sosial-nilai-program-makan-siang-gratis-di-sekolah-belum-tepat-sasaran","https://thumb.viva.co.id/media/frontend/thumbs3/2024/11/14/67356e5781381-ujicoba-makan-bergizi-gratis-di-diy-libatkan-2000-siswa_665_374.jpg","Survei 57 Persen Pembicaraan di Media Sosial Nilai Program Makan Siang Gratis di Sekolah Belum Tepat Sasaran"
"Cipayung, Banten, Indonesia",4,-6.3350,106.7520,"https://lamongan.pikiran-rakyat.com/sosok/pr-3868850695/biodata-dejan-ferdinansyah-pasangan-ganda-campuran-siti-fadia-cek-profil-umur-agama-tinggi-anak-siapa","https://assets.pikiran-rakyat.com/crop/121x108:1136x600/1200x675/photo/2024/12/06/1760238460.jpg","Biodata Dejan Ferdinansyah Pasangan Ganda Campuran Siti Fadia , Cek : Profil , Umur , Agama , Tinggi , Anak Siapa ?"
"Cipayung, Banten, Indonesia",4,-6.3350,106.7520,"https://klaten.pikiran-rakyat.com/olahraga/pr-2418851300/dejan-ferdinansyah-dikabarkan-merapat-ke-pelatnas-jadi-pasangan-fadia-untuk-ganda-campuran","https://assets.pikiran-rakyat.com/crop/121x108:1136x600/1200x675/photo/2024/12/06/1760238460.jpg","Dejan Ferdinansyah Dikabarkan Merapat ke Pelatnas , jadi Pasangan Fadia untuk Ganda Campuran"
"Cipayung, Banten, Indonesia",4,-6.3350,106.7520,"https://lampost.co/olahraga/fajar-rian-jaga-fokus-dan-fisik-menjelang-turnamen-wtf-2024/","https://lampost.co/wp-content/uploads/2024/12/Fajar-dan-Rian.jpg","Fajar / Rian Jaga Fokus dan Fisik Menjelang Turnamen WTF 2024 ·"
"Perdana, Banten, Indonesia",4,-6.5280,105.8400,"https://www.viva.co.id/digital/digilife/1779068-gaspol-5g-di-jadebotabek","https://thumb.viva.co.id/media/frontend/thumbs3/2022/01/18/61e64086a361c-ilustrasi-5g_665_374.jpg","Gaspol 5G di Jadebotabek"
"Perdana, Banten, Indonesia",4,-6.5280,105.8400,"https://www.merdeka.com/teknologi/telkomsel-perluas-jaringan-5g-di-jabodetabek-252948-mvk.html","https://cdns.klimg.com/mav-prod-resized/0x0/ori/newsCover/2024/12/7/1733521818727-7mxyx.jpeg","Telkomsel Perluas Jaringan 5G di Jabodetabek"
"Perdana, Banten, Indonesia",4,-6.5280,105.8400,"https://www.antaranews.com/berita/4516990/telkomsel-perluas-jaringan-5g-di-jabodetabek","https://cdn.antaranews.com/cache/1200x800/2024/12/06/1000354108.jpg","Telkomsel perluas jaringan 5G di Jabodetabek"
"Perdana, Banten, Indonesia",4,-6.5280,105.8400,"https://www.jpnn.com/news/telkomsel-perluas-jaringan-5g-di-jabodetabek-dukung-momen-natal-dan-tahun-baru","","Telkomsel Perluas Jaringan 5G di Jabodetabek , Dukung Momen Natal dan Tahun Baru"
"Cikembar, Jawa Barat, Indonesia",4,-6.9619,106.7970,"https://bandung.kompas.com/read/2024/12/06/145613278/didatangi-wapres-gibran-bupati-sukabumi-minta-dapat-prioritas-perbaikan","https://asset.kompas.com/crops/TeG6PvpPWRvqNTN2fSSfXrmywqo=/0x0:0x0/780x390/filters:watermark(data/photo/2020/03/10/5e6775ae18c31.png,0,-0,1)/data/photo/2024/12/06/6752aa5f13af4.jpeg","Didatangi Wapres Gibran , Bupati Sukabumi Minta Dapat Prioritas Perbaikan Infrastuktur"
"Cikembar, Jawa Barat, Indonesia",4,-6.9619,106.7970,"https://www.antaranews.com/berita/4516036/wapres-salurkan-bantuan-korban-bencana-keretakan-tanah-di-sukabumi","https://cdn.antaranews.com/cache/1200x800/2024/12/06/1733457449470_copy_1584x1056.jpg","Wapres salurkan bantuan korban bencana keretakan tanah di Sukabumi"
"Cikembar, Jawa Barat, Indonesia",4,-6.9619,106.7970,"https://bandung.kompas.com/read/2024/12/06/104604178/gibran-kunjungi-korban-pergerakan-tanah-di-sukabumi-bagikan-susu-hingga","https://asset.kompas.com/crops/sFZrzHaK0ABq0GYs-VjrcbexjcI=/0x0:0x0/780x390/filters:watermark(data/photo/2020/03/10/5e6775ae18c31.png,0,-0,1)/data/photo/2024/12/06/67526e5a49046.jpeg","Gibran Kunjungi Korban Pergerakan Tanah di Sukabumi , Bagikan Susu hingga Mainan"
"Cikembar, Jawa Barat, Indonesia",4,-6.9619,106.7970,"https://news.republika.co.id/berita/so20t3484/gibran-diagendakan-tinjau-kesiapan-penanganan-bencana-di-sukabumi","https://static.republika.co.id/uploads/images/inpicture_slide/wakil-presiden-ri-gibran-rakabuming-raka-tiga-kiri-meninjau_241206110716-910.jpg","Gibran Diagendakan Tinjau Kesiapan Penanganan Bencana di Sukabumi"
"Bantul, Jawa Tengah, Indonesia",4,-7.0226,109.4930,"https://jogjapolitan.harianjogja.com/read/2024/12/06/511/1197156/jumlah-kunjungan-wisatawan-ke-bantul-diprediksi-menurun-pada-libur-akhir-tahun-ini","","Jumlah Kunjungan Wisatawan ke Bantul Diprediksi Menurun pada Libur Akhir Tahun Ini"
"Bantul, Jawa Tengah, Indonesia",4,-7.0226,109.4930,"https://jogjapolitan.harianjogja.com/read/2024/12/07/510/1197235/jalan-jalan-ke-pantai-di-bantul-dan-gunungkidul-bisa-naik-damri-cek-jadwal-dan-tarifnya","","Jalan - jalan ke Pantai di Bantul dan Gunungkidul Bisa Naik Damri , Cek Jadwal dan Tarifnya !"
"Surakarta, Jawa Tengah, Indonesia",4,-7.5561,110.8320,"https://ciamis.pikiran-rakyat.com/olahraga/pr-508851845/pssi-buka-kesempatan-untuk-umum-beli-tiket-laga-timnas-indonesia-di-piala-aff-2024-harganya-sama","https://assets.pikiran-rakyat.com/crop/0x0:0x0/1200x675/photo/2024/12/03/2066773287.jpg","PSSI Buka Kesempatan untuk Umum Beli Tiket Laga Timnas Indonesia di Piala AFF 2024 . Harganya Sama ?"
"Surakarta, Jawa Tengah, Indonesia",4,-7.5561,110.8320,"https://ciamis.pikiran-rakyat.com/olahraga/pr-508850575/matt-baker-resmi-promosi-ke-timnas-indonesia-u-20-akan-bermain-di-piala-asia-u-20-2025","https://assets.pikiran-rakyat.com/crop/0x0:0x0/1200x675/photo/2024/08/20/3505316987.jpg","Matt Baker Resmi Promosi ke Timnas Indonesia U - 20 . Akan Bermain di Piala Asia U - 20 2025 ?"
"Surakarta, Jawa Tengah, Indonesia",4,-7.5561,110.8320,"https://eturbonews.com/skyrocketing-airport-taxes-will-not-stop-tourists-and-business-t/","","Skyrocketing airport taxes will not stop tourists and business travelers from going to Indonesia"
"Surakarta, Jawa Tengah, Indonesia",4,-7.5561,110.8320,"https://indianexpress.com/article/cities/ahmedabad/exhibition-to-throw-light-on-the-global-story-of-gujarats-patola-9711031/","https://images.indianexpress.com/2024/12/patola.jpg","Exhibition to throw light on the global story of Gujarat Patola | Ahmedabad News"
"Sawangan, Jawa Barat, Indonesia",4,-7.5883,108.6260,"https://www.kompas.com/properti/read/2024/12/07/061320721/sawangan-depok-bakal-punya-tempat-hang-out-baru-akhir-2025","https://asset.kompas.com/crops/srLJkdvnM0hrTTtabgpkUiebPnM=/0x0:4160x2773/780x390/filters:watermark(data/photo/2020/03/10/5e6775ccceff0.png,0,-0,1)/data/photo/2024/12/07/6753845d33d77.jpg","Sawangan Depok Bakal Punya Tempat \" Hang Out \" Baru Akhir 2025"
"Pegadaian, Jawa Tengah, Indonesia",4,-7.7369,109.0050,"https://www.philippinetimes.com/news/274827500/the-international-innovation-awards-iia-2024-confers-the-innocube-to-51-outstanding-innovations","","The International Innovation Awards ( IIA ) 2024 Confers the InnoCube to 51 Outstanding Innovations"
"Kalasan, Yogyakarta, Indonesia",4,-7.7725,110.4620,"https://www.metrotvnews.com/read/KXyCAL1d-miftah-maulana-akan-menghadap-presiden-prabowo-pekan-depan","https://cdn01.metrotvnews.com/content/2024/12/06/KXyCAL1d/t_6752ed656fb2c.jpg","Miftah Maulana Akan Menghadap Presiden Prabowo Pekan Depan"
"Kalasan, Yogyakarta, Indonesia",4,-7.7725,110.4620,"https://www.cnnindonesia.com/nasional/20241206114543-20-1174430/petisi-desak-copot-miftah-dari-utusan-presiden-tembus-250-ribu-teken","https://akcdn.detik.net.id/visual/2023/09/09/prabowo-hadiri-milad-ponpes-ora-aji_169.jpeg","Petisi Desak Copot Miftah dari Utusan Presiden Tembus 250 Ribu Teken"
"Kalasan, Yogyakarta, Indonesia",4,-7.7725,110.4620,"https://www.kompas.com/tren/read/2024/12/06/193000265/arti-rakyat-jelata-yang-disebut-jubir-presiden-apakah-bentuk-hinaan-","https://asset.kompas.com/crops/tBCHXbYQgFk3oJVrH9QESyixCpg=/0x0:0x0/780x390/filters:watermark(data/photo/2020/03/10/5e6775d554370.png,0,-0,1)/data/photo/2024/07/31/66aa2cae77de3.jpeg","Arti \" Rakyat Jelata \" yang Disebut Jubir Presiden , Apakah Bentuk Hinaan ?"
"Nawang, Nusa Tenggara Timur, Indonesia",4,-8.6482,120.6640,"https://www.jpnn.com/news/plh-sestama-bnpp-konektivitas-jalan-malinau-plbn-long-nawang-prioritas-2025-2029","https://cloud.jpnn.com/photo/arsip/normal/2024/12/06/plh-sestama-bnpp-irjen-makhruzi-rahman-saat-rapat-koordinasi-bcjf.jpg","Plh Sestama BNPP : Konektivitas Jalan Malinau - PLBN Long Nawang Prioritas 2025 - 2029"
"Guatemala",4,15.5000,-90.2500,"https://www.travpr.com/pr-115568-yampu-tours-launches-spirit.html","","YAMPU TOURS LAUNCHES SPIRITUAL AND WELLNESS TOURS IN PERU , GUATEMALA , AND BALI , INDONESIA"
"Mauritius",4,16.0000,146.0000,"https://www.nowjakarta.co.id/new-general-managers-take-helm-at-indonesias-leading-hotels/","https://www.nowjakarta.co.id/wp-content/uploads/2024/10/WhatsApp-Image-2024-10-25-at-3.14.38-PM.jpeg","New General Managers Take Helm at Indonesia Leading Hotels"
"Mauritius",4,16.0000,146.0000,"https://eturbonews.com/nova-hotel-and-spay-pattaya-and-centra-pattaya-resort-open-thail/","","Nova Hotel and Spay Pattaya and Centra Pattaya Resort open in Thailand"
"Mauritius",4,16.0000,146.0000,"https://eturbonews.com/centara-kata-resort-phuket-gains-iso-environmental-management-aw/","","Centara Kata Resort Phuket gains ISO environmental management award"
"Mauritius",4,16.0000,146.0000,"https://eturbonews.com/cense-spa-cenvaree-launches-first-independent-branch-phuket/","","Cense by Spa Cenvaree launches first independent branch in Phuket"
"Hawaii, United States",4,21.1098,-157.5310,"https://www.ouest-france.fr/mer/sept-mois-dune-mission-exceptionnelle-de-la-fregate-bretagne-racontes-par-ses-commandants-007d1e02-a823-11ef-9190-7abd4499cf18","https://media.ouest-france.fr/v1/pictures/MjAyNDEyMjRlMmY0NTgyNTFjMzBjZThiNmE3NDRkN2Y3Zjg5ZmE?&focuspoint=50%2C25&cropresize=1&client_id=bpeditorial&sign=4d981832ad997f99f8921574eb5171497ae12a3bd681cbf9871db7fae5b04a29","Sept mois dune mission exceptionnelle de la frégate  Bretagne  racontés par ses commandants"
"Hawaii, United States",4,21.1098,-157.5310,"https://eturbonews.com/international-coalition-tourism-partners-welcomes-antipodes-voya/","","The International Coalition of Tourism Partners welcomes Antipodes Voyages"
"Hawaii, United States",4,21.1098,-157.5310,"https://eturbonews.com/ictp-vision-small-communities-committed-sustainable-oceans-and-l/","","ICTP vision of small communities committed to sustainable oceans and land"
"Hong Thai, TuyêQuang, Vietnam, Republic Of",4,21.8977,105.1810,"https://www.philippinetimes.com/news/274827500/the-international-innovation-awards-iia-2024-confers-the-innocube-to-51-outstanding-innovations","","The International Innovation Awards ( IIA ) 2024 Confers the InnoCube to 51 Outstanding Innovations"
"Liu Ling, Jiangxi, China",4,27.9882,116.2270,"https://sloveniatimes.com/41830/phoenix-go-glocal-phoenix-tv-launches-premier-international-communication-platform-for-going-global","https://sloveniatimes.com/images/990x660/43540","The Slovenia Times"
"Liu Ling, Jiangxi, China",4,27.9882,116.2270,"https://www.manilatimes.net/2024/12/06/tmt-newswire/media-outreach-newswire/phoenix-go-glocal-phoenix-tv-launches-premier-international-communication-platform-for-going-global/2017216","https://www.manilatimes.net/manilatimes/uploads/images/2024/12/06/484962.png","Phoenix Go Glocal ! Phoenix TV launches Premier International Communication Platform for Going Global"
"Liu Ling, Jiangxi, China",4,27.9882,116.2270,"https://thesun.my/business-news/media-outreach/phoenix-go-glocal-phoenix-tv-launches-premier-international-communication-platform-for-going-global-PJ13389767","","Phoenix Go Glocal"
"Bali, Zhejiang, China",4,29.4267,120.8970,"https://boxun.com/archives/427472","https://s.rfi.fr/media/display/a0e1b102-132a-11ea-8e17-005056a99247/w:1280/p:16x9/2018-11-27t030414z_754303127_rc16dc089a00_rtrmadp_3_usa-tax-brady.jpg","印尼逮捕一名因洗钱罪被北京通缉的中国男子"
"Bali, Zhejiang, China",4,29.4267,120.8970,"https://www.aboluowang.com/2024/1206/2140876.html","https://m1.aboluowang.com/uploadfile/2024/1206/20241206122224580.webp","印尼逮捕一名因据称参与为网络赌博组织洗钱而被北京通缉的中国男子"
"Malinau, Kalimantan Timur, Indonesia",4,3.5833,116.6330,"https://www.jpnn.com/news/plh-sestama-bnpp-konektivitas-jalan-malinau-plbn-long-nawang-prioritas-2025-2029","https://cloud.jpnn.com/photo/arsip/normal/2024/12/06/plh-sestama-bnpp-irjen-makhruzi-rahman-saat-rapat-koordinasi-bcjf.jpg","Plh Sestama BNPP : Konektivitas Jalan Malinau - PLBN Long Nawang Prioritas 2025 - 2029"
"Santosa, Sumatera Utara, Indonesia",4,3.7440,98.4752,"https://mediaindonesia.com/ekonomi/723974/japfa-dukung-upaya-indonesia-wujudkan-ketahanan-pangan-dan-pertumbuhan-ekonomi-berkelanjutan","https://mediaindonesia.com/cdn-cgi/image/width=800,quality=80,format=webp/https://asset.mediaindonesia.com/news/2024/12/06/1733479473_4956521d901d7bd759d0.jpg","Japfa Dukung Upaya Indonesia Wujudkan Ketahanan Pangan dan Pertumbuhan Ekonomi Berkelanjutan"
"Santosa, Sumatera Utara, Indonesia",4,3.7440,98.4752,"https://bogorraya.pikiran-rakyat.com/nasional/pr-3018850007/japfa-dukung-upaya-indonesia-wujudkan-ketahanan-pangan-dan-pertumbuhan-ekonomi-yang-berkelanjutan","https://assets.pikiran-rakyat.com/crop/0x0:0x0/1200x675/photo/2024/12/06/1970635008.jpg","Japfa Dukung Upaya Indonesia Wujudkan Ketahanan Pangan dan Pertumbuhan Ekonomi yang Berkelanjutan"
"Belawan, Sumatera Utara, Indonesia",4,3.7755,98.6832,"https://www.tempo.co/ekonomi/kerugian-negara-barang-impor-ilegal-1177746","https://images-tm.tempo.co/all/2024/12/05/876085/876085_1200.jpg","Kerugian Negara Barang Impor Ilegal"
"Belawan, Sumatera Utara, Indonesia",4,3.7755,98.6832,"https://kepri.pikiran-rakyat.com/kepri/pr-2688849411/kronologi-penangkapan-tiga-kapal-nelayan-malaysia-di-selat-malaka","https://assets.pikiran-rakyat.com/crop/0x0:0x0/1200x675/photo/2024/12/06/1083800255.jpg","Kronologi Penangkapan Tiga Kapal Nelayan Malaysia di Selat Malaka"
